Start time UTC,End time UTC,Start time UTC+03:00,End time UTC+03:00,Wind power generation - hourly data
2018-01-11 01:00:00,2018-01-11 02:00:00,2018-01-11 04:00:00,2018-01-11 05:00:00,41.0
2018-01-11 02:00:00,2018-01-11 03:00:00,2018-01-11 05:00:00,2018-01-11 06:00:00,41.0
2018-01-11 03:00:00,2018-01-11 04:00:00,2018-01-11 06:00:00,2018-01-11 07:00:00,26.0
2018-01-11 04:00:00,2018-01-11 05:00:00,2018-01-11 07:00:00,2018-01-11 08:00:00,34.0
2018-01-11 05:00:00,2018-01-11 06:00:00,2018-01-11 08:00:00,2018-01-11 09:00:00,50.0
2018-01-11 06:00:00,2018-01-11 07:00:00,2018-01-11 09:00:00,2018-01-11 10:00:00,65.0
2018-01-11 07:00:00,2018-01-11 08:00:00,2018-01-11 10:00:00,2018-01-11 11:00:00,72.0
2018-01-11 08:00:00,2018-01-11 09:00:00,2018-01-11 11:00:00,2018-01-11 12:00:00,87.0
2018-01-11 09:00:00,2018-01-11 10:00:00,2018-01-11 12:00:00,2018-01-11 13:00:00,102.0
2018-01-11 10:00:00,2018-01-11 11:00:00,2018-01-11 13:00:00,2018-01-11 14:00:00,116.0
2018-01-11 11:00:00,2018-01-11 12:00:00,2018-01-11 14:00:00,2018-01-11 15:00:00,109.0
2018-01-11 12:00:00,2018-01-11 13:00:00,2018-01-11 15:00:00,2018-01-11 16:00:00,112.0
2018-01-11 13:00:00,2018-01-11 14:00:00,2018-01-11 16:00:00,2018-01-11 17:00:00,115.0
2018-01-11 14:00:00,2018-01-11 15:00:00,2018-01-11 17:00:00,2018-01-11 18:00:00,138.0
2018-01-11 15:00:00,2018-01-11 16:00:00,2018-01-11 18:00:00,2018-01-11 19:00:00,145.0
2018-01-11 16:00:00,2018-01-11 17:00:00,2018-01-11 19:00:00,2018-01-11 20:00:00,144.0
2018-01-11 17:00:00,2018-01-11 18:00:00,2018-01-11 20:00:00,2018-01-11 21:00:00,150.0
2018-01-11 18:00:00,2018-01-11 19:00:00,2018-01-11 21:00:00,2018-01-11 22:00:00,155.0
2018-01-11 19:00:00,2018-01-11 20:00:00,2018-01-11 22:00:00,2018-01-11 23:00:00,153.0
2018-01-11 20:00:00,2018-01-11 21:00:00,2018-01-11 23:00:00,2018-01-12 00:00:00,169.0
2018-01-11 21:00:00,2018-01-11 22:00:00,2018-01-12 00:00:00,2018-01-12 01:00:00,188.0
2018-01-11 22:00:00,2018-01-11 23:00:00,2018-01-12 01:00:00,2018-01-12 02:00:00,199.0
2018-01-11 23:00:00,2018-01-12 00:00:00,2018-01-12 02:00:00,2018-01-12 03:00:00,205.0
2018-01-12 00:00:00,2018-01-12 01:00:00,2018-01-12 03:00:00,2018-01-12 04:00:00,198.0
2018-01-12 01:00:00,2018-01-12 02:00:00,2018-01-12 04:00:00,2018-01-12 05:00:00,198.0
2018-01-12 02:00:00,2018-01-12 03:00:00,2018-01-12 05:00:00,2018-01-12 06:00:00,209.0
2018-01-12 03:00:00,2018-01-12 04:00:00,2018-01-12 06:00:00,2018-01-12 07:00:00,233.0
2018-01-12 04:00:00,2018-01-12 05:00:00,2018-01-12 07:00:00,2018-01-12 08:00:00,253.0
2018-01-12 05:00:00,2018-01-12 06:00:00,2018-01-12 08:00:00,2018-01-12 09:00:00,285.0
2018-01-12 06:00:00,2018-01-12 07:00:00,2018-01-12 09:00:00,2018-01-12 10:00:00,347.0
2018-01-12 07:00:00,2018-01-12 08:00:00,2018-01-12 10:00:00,2018-01-12 11:00:00,374.0
2018-01-12 08:00:00,2018-01-12 09:00:00,2018-01-12 11:00:00,2018-01-12 12:00:00,396.0
2018-01-12 09:00:00,2018-01-12 10:00:00,2018-01-12 12:00:00,2018-01-12 13:00:00,435.0
2018-01-12 10:00:00,2018-01-12 11:00:00,2018-01-12 13:00:00,2018-01-12 14:00:00,458.0
2018-01-12 11:00:00,2018-01-12 12:00:00,2018-01-12 14:00:00,2018-01-12 15:00:00,483.0
2018-01-12 12:00:00,2018-01-12 13:00:00,2018-01-12 15:00:00,2018-01-12 16:00:00,494.0
2018-01-12 13:00:00,2018-01-12 14:00:00,2018-01-12 16:00:00,2018-01-12 17:00:00,495.0
2018-01-12 14:00:00,2018-01-12 15:00:00,2018-01-12 17:00:00,2018-01-12 18:00:00,523.0
2018-01-12 15:00:00,2018-01-12 16:00:00,2018-01-12 18:00:00,2018-01-12 19:00:00,556.0
2018-01-12 16:00:00,2018-01-12 17:00:00,2018-01-12 19:00:00,2018-01-12 20:00:00,534.0
2018-01-12 17:00:00,2018-01-12 18:00:00,2018-01-12 20:00:00,2018-01-12 21:00:00,534.0
2018-01-12 18:00:00,2018-01-12 19:00:00,2018-01-12 21:00:00,2018-01-12 22:00:00,508.0
2018-01-12 19:00:00,2018-01-12 20:00:00,2018-01-12 22:00:00,2018-01-12 23:00:00,493.0
2018-01-12 20:00:00,2018-01-12 21:00:00,2018-01-12 23:00:00,2018-01-13 00:00:00,471.0
2018-01-12 21:00:00,2018-01-12 22:00:00,2018-01-13 00:00:00,2018-01-13 01:00:00,450.0
2018-01-12 22:00:00,2018-01-12 23:00:00,2018-01-13 01:00:00,2018-01-13 02:00:00,423.0
2018-01-12 23:00:00,2018-01-13 00:00:00,2018-01-13 02:00:00,2018-01-13 03:00:00,422.0
2018-01-13 00:00:00,2018-01-13 01:00:00,2018-01-13 03:00:00,2018-01-13 04:00:00,356.0
2018-01-13 01:00:00,2018-01-13 02:00:00,2018-01-13 04:00:00,2018-01-13 05:00:00,332.0
2018-01-13 02:00:00,2018-01-13 03:00:00,2018-01-13 05:00:00,2018-01-13 06:00:00,331.0
2018-01-13 03:00:00,2018-01-13 04:00:00,2018-01-13 06:00:00,2018-01-13 07:00:00,323.0
2018-01-13 04:00:00,2018-01-13 05:00:00,2018-01-13 07:00:00,2018-01-13 08:00:00,310.0
2018-01-13 05:00:00,2018-01-13 06:00:00,2018-01-13 08:00:00,2018-01-13 09:00:00,320.0
2018-01-13 06:00:00,2018-01-13 07:00:00,2018-01-13 09:00:00,2018-01-13 10:00:00,306.0
2018-01-13 07:00:00,2018-01-13 08:00:00,2018-01-13 10:00:00,2018-01-13 11:00:00,317.0
2018-01-13 08:00:00,2018-01-13 09:00:00,2018-01-13 11:00:00,2018-01-13 12:00:00,320.0
2018-01-13 09:00:00,2018-01-13 10:00:00,2018-01-13 12:00:00,2018-01-13 13:00:00,329.0
2018-01-13 10:00:00,2018-01-13 11:00:00,2018-01-13 13:00:00,2018-01-13 14:00:00,377.0
2018-01-13 11:00:00,2018-01-13 12:00:00,2018-01-13 14:00:00,2018-01-13 15:00:00,378.0
2018-01-13 12:00:00,2018-01-13 13:00:00,2018-01-13 15:00:00,2018-01-13 16:00:00,394.0
2018-01-13 13:00:00,2018-01-13 14:00:00,2018-01-13 16:00:00,2018-01-13 17:00:00,401.0
2018-01-13 14:00:00,2018-01-13 15:00:00,2018-01-13 17:00:00,2018-01-13 18:00:00,404.0
2018-01-13 15:00:00,2018-01-13 16:00:00,2018-01-13 18:00:00,2018-01-13 19:00:00,421.0
2018-01-13 16:00:00,2018-01-13 17:00:00,2018-01-13 19:00:00,2018-01-13 20:00:00,419.0
2018-01-13 17:00:00,2018-01-13 18:00:00,2018-01-13 20:00:00,2018-01-13 21:00:00,459.0
2018-01-13 18:00:00,2018-01-13 19:00:00,2018-01-13 21:00:00,2018-01-13 22:00:00,503.0
2018-01-13 19:00:00,2018-01-13 20:00:00,2018-01-13 22:00:00,2018-01-13 23:00:00,558.0
2018-01-13 20:00:00,2018-01-13 21:00:00,2018-01-13 23:00:00,2018-01-14 00:00:00,561.0
2018-01-13 21:00:00,2018-01-13 22:00:00,2018-01-14 00:00:00,2018-01-14 01:00:00,604.0
2018-01-13 22:00:00,2018-01-13 23:00:00,2018-01-14 01:00:00,2018-01-14 02:00:00,656.0
2018-01-13 23:00:00,2018-01-14 00:00:00,2018-01-14 02:00:00,2018-01-14 03:00:00,672.0
2018-01-14 00:00:00,2018-01-14 01:00:00,2018-01-14 03:00:00,2018-01-14 04:00:00,708.0
2018-01-14 01:00:00,2018-01-14 02:00:00,2018-01-14 04:00:00,2018-01-14 05:00:00,694.0
2018-01-14 02:00:00,2018-01-14 03:00:00,2018-01-14 05:00:00,2018-01-14 06:00:00,702.0
2018-01-14 03:00:00,2018-01-14 04:00:00,2018-01-14 06:00:00,2018-01-14 07:00:00,729.0
2018-01-14 04:00:00,2018-01-14 05:00:00,2018-01-14 07:00:00,2018-01-14 08:00:00,753.0
2018-01-14 05:00:00,2018-01-14 06:00:00,2018-01-14 08:00:00,2018-01-14 09:00:00,788.0
2018-01-14 06:00:00,2018-01-14 07:00:00,2018-01-14 09:00:00,2018-01-14 10:00:00,829.0
2018-01-14 07:00:00,2018-01-14 08:00:00,2018-01-14 10:00:00,2018-01-14 11:00:00,872.0
2018-01-14 08:00:00,2018-01-14 09:00:00,2018-01-14 11:00:00,2018-01-14 12:00:00,902.0
2018-01-14 09:00:00,2018-01-14 10:00:00,2018-01-14 12:00:00,2018-01-14 13:00:00,924.0
2018-01-14 10:00:00,2018-01-14 11:00:00,2018-01-14 13:00:00,2018-01-14 14:00:00,926.0
2018-01-14 11:00:00,2018-01-14 12:00:00,2018-01-14 14:00:00,2018-01-14 15:00:00,927.0
2018-01-14 12:00:00,2018-01-14 13:00:00,2018-01-14 15:00:00,2018-01-14 16:00:00,961.0
2018-01-14 13:00:00,2018-01-14 14:00:00,2018-01-14 16:00:00,2018-01-14 17:00:00,997.0
2018-01-14 14:00:00,2018-01-14 15:00:00,2018-01-14 17:00:00,2018-01-14 18:00:00,1060.0
2018-01-14 15:00:00,2018-01-14 16:00:00,2018-01-14 18:00:00,2018-01-14 19:00:00,1090.0
2018-01-14 16:00:00,2018-01-14 17:00:00,2018-01-14 19:00:00,2018-01-14 20:00:00,1128.0
2018-01-14 17:00:00,2018-01-14 18:00:00,2018-01-14 20:00:00,2018-01-14 21:00:00,1156.0
2018-01-14 18:00:00,2018-01-14 19:00:00,2018-01-14 21:00:00,2018-01-14 22:00:00,1216.0
2018-01-14 19:00:00,2018-01-14 20:00:00,2018-01-14 22:00:00,2018-01-14 23:00:00,1220.0
2018-01-14 20:00:00,2018-01-14 21:00:00,2018-01-14 23:00:00,2018-01-15 00:00:00,1257.0
2018-01-14 21:00:00,2018-01-14 22:00:00,2018-01-15 00:00:00,2018-01-15 01:00:00,1313.0
2018-01-14 22:00:00,2018-01-14 23:00:00,2018-01-15 01:00:00,2018-01-15 02:00:00,1334.0
2018-01-14 23:00:00,2018-01-15 00:00:00,2018-01-15 02:00:00,2018-01-15 03:00:00,1331.0
2018-01-15 00:00:00,2018-01-15 01:00:00,2018-01-15 03:00:00,2018-01-15 04:00:00,1345.0
2018-01-15 01:00:00,2018-01-15 02:00:00,2018-01-15 04:00:00,2018-01-15 05:00:00,1370.0
2018-01-15 02:00:00,2018-01-15 03:00:00,2018-01-15 05:00:00,2018-01-15 06:00:00,1386.0
2018-01-15 03:00:00,2018-01-15 04:00:00,2018-01-15 06:00:00,2018-01-15 07:00:00,1397.0
2018-01-15 04:00:00,2018-01-15 05:00:00,2018-01-15 07:00:00,2018-01-15 08:00:00,1414.0
2018-01-15 05:00:00,2018-01-15 06:00:00,2018-01-15 08:00:00,2018-01-15 09:00:00,1433.0
2018-01-15 06:00:00,2018-01-15 07:00:00,2018-01-15 09:00:00,2018-01-15 10:00:00,1442.0
2018-01-15 07:00:00,2018-01-15 08:00:00,2018-01-15 10:00:00,2018-01-15 11:00:00,1406.0
2018-01-15 08:00:00,2018-01-15 09:00:00,2018-01-15 11:00:00,2018-01-15 12:00:00,1405.0
2018-01-15 09:00:00,2018-01-15 10:00:00,2018-01-15 12:00:00,2018-01-15 13:00:00,1405.0
2018-01-15 10:00:00,2018-01-15 11:00:00,2018-01-15 13:00:00,2018-01-15 14:00:00,1412.0
2018-01-15 11:00:00,2018-01-15 12:00:00,2018-01-15 14:00:00,2018-01-15 15:00:00,1408.0
2018-01-15 12:00:00,2018-01-15 13:00:00,2018-01-15 15:00:00,2018-01-15 16:00:00,1417.0
2018-01-15 13:00:00,2018-01-15 14:00:00,2018-01-15 16:00:00,2018-01-15 17:00:00,1409.0
2018-01-15 14:00:00,2018-01-15 15:00:00,2018-01-15 17:00:00,2018-01-15 18:00:00,1412.0
2018-01-15 15:00:00,2018-01-15 16:00:00,2018-01-15 18:00:00,2018-01-15 19:00:00,1408.0
2018-01-15 16:00:00,2018-01-15 17:00:00,2018-01-15 19:00:00,2018-01-15 20:00:00,1418.0
2018-01-15 17:00:00,2018-01-15 18:00:00,2018-01-15 20:00:00,2018-01-15 21:00:00,1402.0
2018-01-15 18:00:00,2018-01-15 19:00:00,2018-01-15 21:00:00,2018-01-15 22:00:00,1437.0
2018-01-15 19:00:00,2018-01-15 20:00:00,2018-01-15 22:00:00,2018-01-15 23:00:00,1437.0
2018-01-15 20:00:00,2018-01-15 21:00:00,2018-01-15 23:00:00,2018-01-16 00:00:00,1443.0
2018-01-15 21:00:00,2018-01-15 22:00:00,2018-01-16 00:00:00,2018-01-16 01:00:00,1425.0
2018-01-15 22:00:00,2018-01-15 23:00:00,2018-01-16 01:00:00,2018-01-16 02:00:00,1446.0
2018-01-15 23:00:00,2018-01-16 00:00:00,2018-01-16 02:00:00,2018-01-16 03:00:00,1388.0
2018-01-16 00:00:00,2018-01-16 01:00:00,2018-01-16 03:00:00,2018-01-16 04:00:00,1372.0
2018-01-16 01:00:00,2018-01-16 02:00:00,2018-01-16 04:00:00,2018-01-16 05:00:00,1335.0
2018-01-16 02:00:00,2018-01-16 03:00:00,2018-01-16 05:00:00,2018-01-16 06:00:00,1335.0
2018-01-16 03:00:00,2018-01-16 04:00:00,2018-01-16 06:00:00,2018-01-16 07:00:00,1390.0
2018-01-16 04:00:00,2018-01-16 05:00:00,2018-01-16 07:00:00,2018-01-16 08:00:00,1418.0
2018-01-16 05:00:00,2018-01-16 06:00:00,2018-01-16 08:00:00,2018-01-16 09:00:00,1459.0
2018-01-16 06:00:00,2018-01-16 07:00:00,2018-01-16 09:00:00,2018-01-16 10:00:00,1483.0
2018-01-16 07:00:00,2018-01-16 08:00:00,2018-01-16 10:00:00,2018-01-16 11:00:00,1474.0
2018-01-16 08:00:00,2018-01-16 09:00:00,2018-01-16 11:00:00,2018-01-16 12:00:00,1445.0
2018-01-16 09:00:00,2018-01-16 10:00:00,2018-01-16 12:00:00,2018-01-16 13:00:00,1455.0
2018-01-16 10:00:00,2018-01-16 11:00:00,2018-01-16 13:00:00,2018-01-16 14:00:00,1461.0
2018-01-16 11:00:00,2018-01-16 12:00:00,2018-01-16 14:00:00,2018-01-16 15:00:00,1470.0
2018-01-16 12:00:00,2018-01-16 13:00:00,2018-01-16 15:00:00,2018-01-16 16:00:00,1509.0
2018-01-16 13:00:00,2018-01-16 14:00:00,2018-01-16 16:00:00,2018-01-16 17:00:00,1507.0
2018-01-16 14:00:00,2018-01-16 15:00:00,2018-01-16 17:00:00,2018-01-16 18:00:00,1515.0
2018-01-16 15:00:00,2018-01-16 16:00:00,2018-01-16 18:00:00,2018-01-16 19:00:00,1515.0
2018-01-16 16:00:00,2018-01-16 17:00:00,2018-01-16 19:00:00,2018-01-16 20:00:00,1525.0
2018-01-16 17:00:00,2018-01-16 18:00:00,2018-01-16 20:00:00,2018-01-16 21:00:00,1535.0
2018-01-16 18:00:00,2018-01-16 19:00:00,2018-01-16 21:00:00,2018-01-16 22:00:00,1530.0
2018-01-16 19:00:00,2018-01-16 20:00:00,2018-01-16 22:00:00,2018-01-16 23:00:00,1497.0
2018-01-16 20:00:00,2018-01-16 21:00:00,2018-01-16 23:00:00,2018-01-17 00:00:00,1469.0
2018-01-16 21:00:00,2018-01-16 22:00:00,2018-01-17 00:00:00,2018-01-17 01:00:00,1496.0
2018-01-16 22:00:00,2018-01-16 23:00:00,2018-01-17 01:00:00,2018-01-17 02:00:00,1520.0
2018-01-16 23:00:00,2018-01-17 00:00:00,2018-01-17 02:00:00,2018-01-17 03:00:00,1517.0
2018-01-17 00:00:00,2018-01-17 01:00:00,2018-01-17 03:00:00,2018-01-17 04:00:00,1501.0
2018-01-17 01:00:00,2018-01-17 02:00:00,2018-01-17 04:00:00,2018-01-17 05:00:00,1522.0
2018-01-17 02:00:00,2018-01-17 03:00:00,2018-01-17 05:00:00,2018-01-17 06:00:00,1538.0
2018-01-17 03:00:00,2018-01-17 04:00:00,2018-01-17 06:00:00,2018-01-17 07:00:00,1535.0
2018-01-17 04:00:00,2018-01-17 05:00:00,2018-01-17 07:00:00,2018-01-17 08:00:00,1524.0
2018-01-17 05:00:00,2018-01-17 06:00:00,2018-01-17 08:00:00,2018-01-17 09:00:00,1474.0
2018-01-17 06:00:00,2018-01-17 07:00:00,2018-01-17 09:00:00,2018-01-17 10:00:00,1397.0
2018-01-17 07:00:00,2018-01-17 08:00:00,2018-01-17 10:00:00,2018-01-17 11:00:00,1297.0
2018-01-17 08:00:00,2018-01-17 09:00:00,2018-01-17 11:00:00,2018-01-17 12:00:00,1205.0
2018-01-17 09:00:00,2018-01-17 10:00:00,2018-01-17 12:00:00,2018-01-17 13:00:00,1107.0
2018-01-17 10:00:00,2018-01-17 11:00:00,2018-01-17 13:00:00,2018-01-17 14:00:00,1015.0
2018-01-17 11:00:00,2018-01-17 12:00:00,2018-01-17 14:00:00,2018-01-17 15:00:00,906.0
2018-01-17 12:00:00,2018-01-17 13:00:00,2018-01-17 15:00:00,2018-01-17 16:00:00,867.0
2018-01-17 13:00:00,2018-01-17 14:00:00,2018-01-17 16:00:00,2018-01-17 17:00:00,883.0
2018-01-17 14:00:00,2018-01-17 15:00:00,2018-01-17 17:00:00,2018-01-17 18:00:00,866.0
2018-01-17 15:00:00,2018-01-17 16:00:00,2018-01-17 18:00:00,2018-01-17 19:00:00,886.0
2018-01-17 16:00:00,2018-01-17 17:00:00,2018-01-17 19:00:00,2018-01-17 20:00:00,945.0
2018-01-17 17:00:00,2018-01-17 18:00:00,2018-01-17 20:00:00,2018-01-17 21:00:00,931.0
2018-01-17 18:00:00,2018-01-17 19:00:00,2018-01-17 21:00:00,2018-01-17 22:00:00,913.0
2018-01-17 19:00:00,2018-01-17 20:00:00,2018-01-17 22:00:00,2018-01-17 23:00:00,955.0
2018-01-17 20:00:00,2018-01-17 21:00:00,2018-01-17 23:00:00,2018-01-18 00:00:00,978.0
2018-01-17 21:00:00,2018-01-17 22:00:00,2018-01-18 00:00:00,2018-01-18 01:00:00,954.0
2018-01-17 22:00:00,2018-01-17 23:00:00,2018-01-18 01:00:00,2018-01-18 02:00:00,926.0
2018-01-17 23:00:00,2018-01-18 00:00:00,2018-01-18 02:00:00,2018-01-18 03:00:00,912.0
2018-01-18 00:00:00,2018-01-18 01:00:00,2018-01-18 03:00:00,2018-01-18 04:00:00,924.0
2018-01-18 01:00:00,2018-01-18 02:00:00,2018-01-18 04:00:00,2018-01-18 05:00:00,911.0
2018-01-18 02:00:00,2018-01-18 03:00:00,2018-01-18 05:00:00,2018-01-18 06:00:00,868.0
2018-01-18 03:00:00,2018-01-18 04:00:00,2018-01-18 06:00:00,2018-01-18 07:00:00,867.0
2018-01-18 04:00:00,2018-01-18 05:00:00,2018-01-18 07:00:00,2018-01-18 08:00:00,861.0
2018-01-18 05:00:00,2018-01-18 06:00:00,2018-01-18 08:00:00,2018-01-18 09:00:00,834.0
2018-01-18 06:00:00,2018-01-18 07:00:00,2018-01-18 09:00:00,2018-01-18 10:00:00,816.0
2018-01-18 07:00:00,2018-01-18 08:00:00,2018-01-18 10:00:00,2018-01-18 11:00:00,777.0
2018-01-18 08:00:00,2018-01-18 09:00:00,2018-01-18 11:00:00,2018-01-18 12:00:00,745.0
2018-01-18 09:00:00,2018-01-18 10:00:00,2018-01-18 12:00:00,2018-01-18 13:00:00,707.0
2018-01-18 10:00:00,2018-01-18 11:00:00,2018-01-18 13:00:00,2018-01-18 14:00:00,641.0
2018-01-18 11:00:00,2018-01-18 12:00:00,2018-01-18 14:00:00,2018-01-18 15:00:00,540.0
2018-01-18 12:00:00,2018-01-18 13:00:00,2018-01-18 15:00:00,2018-01-18 16:00:00,531.0
2018-01-18 13:00:00,2018-01-18 14:00:00,2018-01-18 16:00:00,2018-01-18 17:00:00,569.0
2018-01-18 14:00:00,2018-01-18 15:00:00,2018-01-18 17:00:00,2018-01-18 18:00:00,600.0
2018-01-18 15:00:00,2018-01-18 16:00:00,2018-01-18 18:00:00,2018-01-18 19:00:00,595.0
2018-01-18 16:00:00,2018-01-18 17:00:00,2018-01-18 19:00:00,2018-01-18 20:00:00,568.0
2018-01-18 17:00:00,2018-01-18 18:00:00,2018-01-18 20:00:00,2018-01-18 21:00:00,551.0
2018-01-18 18:00:00,2018-01-18 19:00:00,2018-01-18 21:00:00,2018-01-18 22:00:00,514.0
2018-01-18 19:00:00,2018-01-18 20:00:00,2018-01-18 22:00:00,2018-01-18 23:00:00,493.0
2018-01-18 20:00:00,2018-01-18 21:00:00,2018-01-18 23:00:00,2018-01-19 00:00:00,453.0
2018-01-18 21:00:00,2018-01-18 22:00:00,2018-01-19 00:00:00,2018-01-19 01:00:00,405.0
2018-01-18 22:00:00,2018-01-18 23:00:00,2018-01-19 01:00:00,2018-01-19 02:00:00,376.0
2018-01-18 23:00:00,2018-01-19 00:00:00,2018-01-19 02:00:00,2018-01-19 03:00:00,374.0
2018-01-19 00:00:00,2018-01-19 01:00:00,2018-01-19 03:00:00,2018-01-19 04:00:00,330.0
2018-01-19 01:00:00,2018-01-19 02:00:00,2018-01-19 04:00:00,2018-01-19 05:00:00,311.0
2018-01-19 02:00:00,2018-01-19 03:00:00,2018-01-19 05:00:00,2018-01-19 06:00:00,270.0
2018-01-19 03:00:00,2018-01-19 04:00:00,2018-01-19 06:00:00,2018-01-19 07:00:00,243.0
2018-01-19 04:00:00,2018-01-19 05:00:00,2018-01-19 07:00:00,2018-01-19 08:00:00,200.0
2018-01-19 05:00:00,2018-01-19 06:00:00,2018-01-19 08:00:00,2018-01-19 09:00:00,175.0
2018-01-19 06:00:00,2018-01-19 07:00:00,2018-01-19 09:00:00,2018-01-19 10:00:00,154.0
2018-01-19 07:00:00,2018-01-19 08:00:00,2018-01-19 10:00:00,2018-01-19 11:00:00,157.0
2018-01-19 08:00:00,2018-01-19 09:00:00,2018-01-19 11:00:00,2018-01-19 12:00:00,162.0
2018-01-19 09:00:00,2018-01-19 10:00:00,2018-01-19 12:00:00,2018-01-19 13:00:00,163.0
2018-01-19 10:00:00,2018-01-19 11:00:00,2018-01-19 13:00:00,2018-01-19 14:00:00,155.0
2018-01-19 11:00:00,2018-01-19 12:00:00,2018-01-19 14:00:00,2018-01-19 15:00:00,142.0
2018-01-19 12:00:00,2018-01-19 13:00:00,2018-01-19 15:00:00,2018-01-19 16:00:00,130.0
2018-01-19 13:00:00,2018-01-19 14:00:00,2018-01-19 16:00:00,2018-01-19 17:00:00,171.0
2018-01-19 14:00:00,2018-01-19 15:00:00,2018-01-19 17:00:00,2018-01-19 18:00:00,239.0
2018-01-19 15:00:00,2018-01-19 16:00:00,2018-01-19 18:00:00,2018-01-19 19:00:00,278.0
2018-01-19 16:00:00,2018-01-19 17:00:00,2018-01-19 19:00:00,2018-01-19 20:00:00,264.0
2018-01-19 17:00:00,2018-01-19 18:00:00,2018-01-19 20:00:00,2018-01-19 21:00:00,259.0
2018-01-19 18:00:00,2018-01-19 19:00:00,2018-01-19 21:00:00,2018-01-19 22:00:00,237.0
2018-01-19 19:00:00,2018-01-19 20:00:00,2018-01-19 22:00:00,2018-01-19 23:00:00,189.0
2018-01-19 20:00:00,2018-01-19 21:00:00,2018-01-19 23:00:00,2018-01-20 00:00:00,184.0
2018-01-19 21:00:00,2018-01-19 22:00:00,2018-01-20 00:00:00,2018-01-20 01:00:00,193.0
2018-01-19 22:00:00,2018-01-19 23:00:00,2018-01-20 01:00:00,2018-01-20 02:00:00,199.0
2018-01-19 23:00:00,2018-01-20 00:00:00,2018-01-20 02:00:00,2018-01-20 03:00:00,166.0
2018-01-20 00:00:00,2018-01-20 01:00:00,2018-01-20 03:00:00,2018-01-20 04:00:00,174.0
2018-01-20 01:00:00,2018-01-20 02:00:00,2018-01-20 04:00:00,2018-01-20 05:00:00,176.0
2018-01-20 02:00:00,2018-01-20 03:00:00,2018-01-20 05:00:00,2018-01-20 06:00:00,172.0
2018-01-20 03:00:00,2018-01-20 04:00:00,2018-01-20 06:00:00,2018-01-20 07:00:00,162.0
2018-01-20 04:00:00,2018-01-20 05:00:00,2018-01-20 07:00:00,2018-01-20 08:00:00,148.0
2018-01-20 05:00:00,2018-01-20 06:00:00,2018-01-20 08:00:00,2018-01-20 09:00:00,137.0
2018-01-20 06:00:00,2018-01-20 07:00:00,2018-01-20 09:00:00,2018-01-20 10:00:00,121.0
2018-01-20 07:00:00,2018-01-20 08:00:00,2018-01-20 10:00:00,2018-01-20 11:00:00,105.0
2018-01-20 08:00:00,2018-01-20 09:00:00,2018-01-20 11:00:00,2018-01-20 12:00:00,78.0
2018-01-20 09:00:00,2018-01-20 10:00:00,2018-01-20 12:00:00,2018-01-20 13:00:00,71.0
2018-01-20 10:00:00,2018-01-20 11:00:00,2018-01-20 13:00:00,2018-01-20 14:00:00,63.0
2018-01-20 11:00:00,2018-01-20 12:00:00,2018-01-20 14:00:00,2018-01-20 15:00:00,66.0
2018-01-20 12:00:00,2018-01-20 13:00:00,2018-01-20 15:00:00,2018-01-20 16:00:00,87.0
2018-01-20 13:00:00,2018-01-20 14:00:00,2018-01-20 16:00:00,2018-01-20 17:00:00,94.0
2018-01-20 14:00:00,2018-01-20 15:00:00,2018-01-20 17:00:00,2018-01-20 18:00:00,95.0
2018-01-20 15:00:00,2018-01-20 16:00:00,2018-01-20 18:00:00,2018-01-20 19:00:00,114.0
2018-01-20 16:00:00,2018-01-20 17:00:00,2018-01-20 19:00:00,2018-01-20 20:00:00,122.0
2018-01-20 17:00:00,2018-01-20 18:00:00,2018-01-20 20:00:00,2018-01-20 21:00:00,128.0
2018-01-20 18:00:00,2018-01-20 19:00:00,2018-01-20 21:00:00,2018-01-20 22:00:00,128.0
2018-01-20 19:00:00,2018-01-20 20:00:00,2018-01-20 22:00:00,2018-01-20 23:00:00,126.0
2018-01-20 20:00:00,2018-01-20 21:00:00,2018-01-20 23:00:00,2018-01-21 00:00:00,119.0
2018-01-20 21:00:00,2018-01-20 22:00:00,2018-01-21 00:00:00,2018-01-21 01:00:00,118.0
2018-01-20 22:00:00,2018-01-20 23:00:00,2018-01-21 01:00:00,2018-01-21 02:00:00,97.0
2018-01-20 23:00:00,2018-01-21 00:00:00,2018-01-21 02:00:00,2018-01-21 03:00:00,83.0
2018-01-21 00:00:00,2018-01-21 01:00:00,2018-01-21 03:00:00,2018-01-21 04:00:00,91.0
2018-01-21 01:00:00,2018-01-21 02:00:00,2018-01-21 04:00:00,2018-01-21 05:00:00,104.0
2018-01-21 02:00:00,2018-01-21 03:00:00,2018-01-21 05:00:00,2018-01-21 06:00:00,130.0
2018-01-21 03:00:00,2018-01-21 04:00:00,2018-01-21 06:00:00,2018-01-21 07:00:00,142.0
2018-01-21 04:00:00,2018-01-21 05:00:00,2018-01-21 07:00:00,2018-01-21 08:00:00,154.0
2018-01-21 05:00:00,2018-01-21 06:00:00,2018-01-21 08:00:00,2018-01-21 09:00:00,165.0
2018-01-21 06:00:00,2018-01-21 07:00:00,2018-01-21 09:00:00,2018-01-21 10:00:00,164.0
2018-01-21 07:00:00,2018-01-21 08:00:00,2018-01-21 10:00:00,2018-01-21 11:00:00,152.0
