Start time UTC,End time UTC,Start time UTC+03:00,End time UTC+03:00,Up-regulating price in the Balancing energy market
13.1.2018 2:00,13.1.2018 3:00,13.1.2018 5:00,13.1.2018 6:00,32.05
13.1.2018 3:00,13.1.2018 4:00,13.1.2018 6:00,13.1.2018 7:00,32.05
13.1.2018 4:00,13.1.2018 5:00,13.1.2018 7:00,13.1.2018 8:00,28.98
13.1.2018 5:00,13.1.2018 6:00,13.1.2018 8:00,13.1.2018 9:00,29.35
13.1.2018 6:00,13.1.2018 7:00,13.1.2018 9:00,13.1.2018 10:00,32
13.1.2018 7:00,13.1.2018 8:00,13.1.2018 10:00,13.1.2018 11:00,40
13.1.2018 8:00,13.1.2018 9:00,13.1.2018 11:00,13.1.2018 12:00,34.11
13.1.2018 9:00,13.1.2018 10:00,13.1.2018 12:00,13.1.2018 13:00,37.28
13.1.2018 10:00,13.1.2018 11:00,13.1.2018 13:00,13.1.2018 14:00,37.44
13.1.2018 11:00,13.1.2018 12:00,13.1.2018 14:00,13.1.2018 15:00,36.7
13.1.2018 12:00,13.1.2018 13:00,13.1.2018 15:00,13.1.2018 16:00,36.7
13.1.2018 13:00,13.1.2018 14:00,13.1.2018 16:00,13.1.2018 17:00,35.15
13.1.2018 14:00,13.1.2018 15:00,13.1.2018 17:00,13.1.2018 18:00,38.29
13.1.2018 15:00,13.1.2018 16:00,13.1.2018 18:00,13.1.2018 19:00,41.24
13.1.2018 16:00,13.1.2018 17:00,13.1.2018 19:00,13.1.2018 20:00,37.96
13.1.2018 17:00,13.1.2018 18:00,13.1.2018 20:00,13.1.2018 21:00,36.71
13.1.2018 18:00,13.1.2018 19:00,13.1.2018 21:00,13.1.2018 22:00,32.07
13.1.2018 19:00,13.1.2018 20:00,13.1.2018 22:00,13.1.2018 23:00,30.59
13.1.2018 20:00,13.1.2018 21:00,13.1.2018 23:00,14.1.2018 0:00,29.8
13.1.2018 21:00,13.1.2018 22:00,14.1.2018 0:00,14.1.2018 1:00,29.34
13.1.2018 22:00,13.1.2018 23:00,14.1.2018 1:00,14.1.2018 2:00,28.8
13.1.2018 23:00,14.1.2018 0:00,14.1.2018 2:00,14.1.2018 3:00,28.9
14.1.2018 0:00,14.1.2018 1:00,14.1.2018 3:00,14.1.2018 4:00,28.44
14.1.2018 1:00,14.1.2018 2:00,14.1.2018 4:00,14.1.2018 5:00,28.06
14.1.2018 2:00,14.1.2018 3:00,14.1.2018 5:00,14.1.2018 6:00,27.97
14.1.2018 3:00,14.1.2018 4:00,14.1.2018 6:00,14.1.2018 7:00,27.87
14.1.2018 4:00,14.1.2018 5:00,14.1.2018 7:00,14.1.2018 8:00,28.01
14.1.2018 5:00,14.1.2018 6:00,14.1.2018 8:00,14.1.2018 9:00,28.35
14.1.2018 6:00,14.1.2018 7:00,14.1.2018 9:00,14.1.2018 10:00,28.55
14.1.2018 7:00,14.1.2018 8:00,14.1.2018 10:00,14.1.2018 11:00,28.83
14.1.2018 8:00,14.1.2018 9:00,14.1.2018 11:00,14.1.2018 12:00,29.41
14.1.2018 9:00,14.1.2018 10:00,14.1.2018 12:00,14.1.2018 13:00,29.74
14.1.2018 10:00,14.1.2018 11:00,14.1.2018 13:00,14.1.2018 14:00,30.13
14.1.2018 11:00,14.1.2018 12:00,14.1.2018 14:00,14.1.2018 15:00,32
14.1.2018 12:00,14.1.2018 13:00,14.1.2018 15:00,14.1.2018 16:00,32
14.1.2018 13:00,14.1.2018 14:00,14.1.2018 16:00,14.1.2018 17:00,32.01
14.1.2018 14:00,14.1.2018 15:00,14.1.2018 17:00,14.1.2018 18:00,32
14.1.2018 15:00,14.1.2018 16:00,14.1.2018 18:00,14.1.2018 19:00,33.27
14.1.2018 16:00,14.1.2018 17:00,14.1.2018 19:00,14.1.2018 20:00,33.98
14.1.2018 17:00,14.1.2018 18:00,14.1.2018 20:00,14.1.2018 21:00,32.5
14.1.2018 18:00,14.1.2018 19:00,14.1.2018 21:00,14.1.2018 22:00,31.38
14.1.2018 19:00,14.1.2018 20:00,14.1.2018 22:00,14.1.2018 23:00,30.55
14.1.2018 20:00,14.1.2018 21:00,14.1.2018 23:00,15.1.2018 0:00,29.69
14.1.2018 21:00,14.1.2018 22:00,15.1.2018 0:00,15.1.2018 1:00,29.33
14.1.2018 22:00,14.1.2018 23:00,15.1.2018 1:00,15.1.2018 2:00,28.82
14.1.2018 23:00,15.1.2018 0:00,15.1.2018 2:00,15.1.2018 3:00,26.9
15.1.2018 0:00,15.1.2018 1:00,15.1.2018 3:00,15.1.2018 4:00,24.61
15.1.2018 1:00,15.1.2018 2:00,15.1.2018 4:00,15.1.2018 5:00,23.1
15.1.2018 2:00,15.1.2018 3:00,15.1.2018 5:00,15.1.2018 6:00,20.89
15.1.2018 3:00,15.1.2018 4:00,15.1.2018 6:00,15.1.2018 7:00,27.15
15.1.2018 4:00,15.1.2018 5:00,15.1.2018 7:00,15.1.2018 8:00,28.74
15.1.2018 5:00,15.1.2018 6:00,15.1.2018 8:00,15.1.2018 9:00,31.28
15.1.2018 6:00,15.1.2018 7:00,15.1.2018 9:00,15.1.2018 10:00,42.11
15.1.2018 7:00,15.1.2018 8:00,15.1.2018 10:00,15.1.2018 11:00,39.42
15.1.2018 8:00,15.1.2018 9:00,15.1.2018 11:00,15.1.2018 12:00,37.51
15.1.2018 9:00,15.1.2018 10:00,15.1.2018 12:00,15.1.2018 13:00,55
15.1.2018 10:00,15.1.2018 11:00,15.1.2018 13:00,15.1.2018 14:00,36.41
15.1.2018 11:00,15.1.2018 12:00,15.1.2018 14:00,15.1.2018 15:00,39
15.1.2018 12:00,15.1.2018 13:00,15.1.2018 15:00,15.1.2018 16:00,55
15.1.2018 13:00,15.1.2018 14:00,15.1.2018 16:00,15.1.2018 17:00,38.75
15.1.2018 14:00,15.1.2018 15:00,15.1.2018 17:00,15.1.2018 18:00,41.62
15.1.2018 15:00,15.1.2018 16:00,15.1.2018 18:00,15.1.2018 19:00,39.43
15.1.2018 16:00,15.1.2018 17:00,15.1.2018 19:00,15.1.2018 20:00,38.38
15.1.2018 17:00,15.1.2018 18:00,15.1.2018 20:00,15.1.2018 21:00,39.66
15.1.2018 18:00,15.1.2018 19:00,15.1.2018 21:00,15.1.2018 22:00,29.16
15.1.2018 19:00,15.1.2018 20:00,15.1.2018 22:00,15.1.2018 23:00,28.86
15.1.2018 20:00,15.1.2018 21:00,15.1.2018 23:00,16.1.2018 0:00,28.03
15.1.2018 21:00,15.1.2018 22:00,16.1.2018 0:00,16.1.2018 1:00,24.71
15.1.2018 22:00,15.1.2018 23:00,16.1.2018 1:00,16.1.2018 2:00,16.53
15.1.2018 23:00,16.1.2018 0:00,16.1.2018 2:00,16.1.2018 3:00,30.01
16.1.2018 0:00,16.1.2018 1:00,16.1.2018 3:00,16.1.2018 4:00,30.53
16.1.2018 1:00,16.1.2018 2:00,16.1.2018 4:00,16.1.2018 5:00,28
16.1.2018 2:00,16.1.2018 3:00,16.1.2018 5:00,16.1.2018 6:00,29.1
16.1.2018 3:00,16.1.2018 4:00,16.1.2018 6:00,16.1.2018 7:00,29.1
16.1.2018 4:00,16.1.2018 5:00,16.1.2018 7:00,16.1.2018 8:00,27.91
16.1.2018 5:00,16.1.2018 6:00,16.1.2018 8:00,16.1.2018 9:00,30.01
16.1.2018 6:00,16.1.2018 7:00,16.1.2018 9:00,16.1.2018 10:00,35.47
16.1.2018 7:00,16.1.2018 8:00,16.1.2018 10:00,16.1.2018 11:00,34.87
16.1.2018 8:00,16.1.2018 9:00,16.1.2018 11:00,16.1.2018 12:00,34.87
16.1.2018 9:00,16.1.2018 10:00,16.1.2018 12:00,16.1.2018 13:00,33.35
16.1.2018 10:00,16.1.2018 11:00,16.1.2018 13:00,16.1.2018 14:00,32.97
16.1.2018 11:00,16.1.2018 12:00,16.1.2018 14:00,16.1.2018 15:00,33.35
16.1.2018 12:00,16.1.2018 13:00,16.1.2018 15:00,16.1.2018 16:00,32.9
16.1.2018 13:00,16.1.2018 14:00,16.1.2018 16:00,16.1.2018 17:00,32.89
16.1.2018 14:00,16.1.2018 15:00,16.1.2018 17:00,16.1.2018 18:00,34.85
16.1.2018 15:00,16.1.2018 16:00,16.1.2018 18:00,16.1.2018 19:00,36.94
16.1.2018 16:00,16.1.2018 17:00,16.1.2018 19:00,16.1.2018 20:00,42.18
16.1.2018 17:00,16.1.2018 18:00,16.1.2018 20:00,16.1.2018 21:00,44.34
16.1.2018 18:00,16.1.2018 19:00,16.1.2018 21:00,16.1.2018 22:00,33.99
16.1.2018 19:00,16.1.2018 20:00,16.1.2018 22:00,16.1.2018 23:00,31.78
16.1.2018 20:00,16.1.2018 21:00,16.1.2018 23:00,17.1.2018 0:00,30.69
16.1.2018 21:00,16.1.2018 22:00,17.1.2018 0:00,17.1.2018 1:00,31.8
16.1.2018 22:00,16.1.2018 23:00,17.1.2018 1:00,17.1.2018 2:00,31.8
16.1.2018 23:00,17.1.2018 0:00,17.1.2018 2:00,17.1.2018 3:00,30
17.1.2018 0:00,17.1.2018 1:00,17.1.2018 3:00,17.1.2018 4:00,30
17.1.2018 1:00,17.1.2018 2:00,17.1.2018 4:00,17.1.2018 5:00,27.53
17.1.2018 2:00,17.1.2018 3:00,17.1.2018 5:00,17.1.2018 6:00,27.47
17.1.2018 3:00,17.1.2018 4:00,17.1.2018 6:00,17.1.2018 7:00,27.91
17.1.2018 4:00,17.1.2018 5:00,17.1.2018 7:00,17.1.2018 8:00,33
17.1.2018 5:00,17.1.2018 6:00,17.1.2018 8:00,17.1.2018 9:00,43.6
17.1.2018 6:00,17.1.2018 7:00,17.1.2018 9:00,17.1.2018 10:00,67.32
17.1.2018 7:00,17.1.2018 8:00,17.1.2018 10:00,17.1.2018 11:00,49.1
17.1.2018 8:00,17.1.2018 9:00,17.1.2018 11:00,17.1.2018 12:00,49.02
17.1.2018 9:00,17.1.2018 10:00,17.1.2018 12:00,17.1.2018 13:00,43.5
17.1.2018 10:00,17.1.2018 11:00,17.1.2018 13:00,17.1.2018 14:00,42.79
17.1.2018 11:00,17.1.2018 12:00,17.1.2018 14:00,17.1.2018 15:00,42.01
17.1.2018 12:00,17.1.2018 13:00,17.1.2018 15:00,17.1.2018 16:00,41.53
17.1.2018 13:00,17.1.2018 14:00,17.1.2018 16:00,17.1.2018 17:00,46.51
17.1.2018 14:00,17.1.2018 15:00,17.1.2018 17:00,17.1.2018 18:00,58.3
17.1.2018 15:00,17.1.2018 16:00,17.1.2018 18:00,17.1.2018 19:00,55.33
17.1.2018 16:00,17.1.2018 17:00,17.1.2018 19:00,17.1.2018 20:00,55.11
17.1.2018 17:00,17.1.2018 18:00,17.1.2018 20:00,17.1.2018 21:00,50
17.1.2018 18:00,17.1.2018 19:00,17.1.2018 21:00,17.1.2018 22:00,38.39
17.1.2018 19:00,17.1.2018 20:00,17.1.2018 22:00,17.1.2018 23:00,31.2
17.1.2018 20:00,17.1.2018 21:00,17.1.2018 23:00,18.1.2018 0:00,30.57
17.1.2018 21:00,17.1.2018 22:00,18.1.2018 0:00,18.1.2018 1:00,29.92
17.1.2018 22:00,17.1.2018 23:00,18.1.2018 1:00,18.1.2018 2:00,29.33
17.1.2018 23:00,18.1.2018 0:00,18.1.2018 2:00,18.1.2018 3:00,29.12
18.1.2018 0:00,18.1.2018 1:00,18.1.2018 3:00,18.1.2018 4:00,28.6
18.1.2018 1:00,18.1.2018 2:00,18.1.2018 4:00,18.1.2018 5:00,28.46
18.1.2018 2:00,18.1.2018 3:00,18.1.2018 5:00,18.1.2018 6:00,28.34
18.1.2018 3:00,18.1.2018 4:00,18.1.2018 6:00,18.1.2018 7:00,28.75
18.1.2018 4:00,18.1.2018 5:00,18.1.2018 7:00,18.1.2018 8:00,32.17
18.1.2018 5:00,18.1.2018 6:00,18.1.2018 8:00,18.1.2018 9:00,47.55
18.1.2018 6:00,18.1.2018 7:00,18.1.2018 9:00,18.1.2018 10:00,50.04
18.1.2018 7:00,18.1.2018 8:00,18.1.2018 10:00,18.1.2018 11:00,48.71
18.1.2018 8:00,18.1.2018 9:00,18.1.2018 11:00,18.1.2018 12:00,51.87
18.1.2018 9:00,18.1.2018 10:00,18.1.2018 12:00,18.1.2018 13:00,53.62
18.1.2018 10:00,18.1.2018 11:00,18.1.2018 13:00,18.1.2018 14:00,56.84
18.1.2018 11:00,18.1.2018 12:00,18.1.2018 14:00,18.1.2018 15:00,56.32
18.1.2018 12:00,18.1.2018 13:00,18.1.2018 15:00,18.1.2018 16:00,53.14
18.1.2018 13:00,18.1.2018 14:00,18.1.2018 16:00,18.1.2018 17:00,51.41
18.1.2018 14:00,18.1.2018 15:00,18.1.2018 17:00,18.1.2018 18:00,48.86
18.1.2018 15:00,18.1.2018 16:00,18.1.2018 18:00,18.1.2018 19:00,50.71
18.1.2018 16:00,18.1.2018 17:00,18.1.2018 19:00,18.1.2018 20:00,48.87
18.1.2018 17:00,18.1.2018 18:00,18.1.2018 20:00,18.1.2018 21:00,47.06
18.1.2018 18:00,18.1.2018 19:00,18.1.2018 21:00,18.1.2018 22:00,41.76
18.1.2018 19:00,18.1.2018 20:00,18.1.2018 22:00,18.1.2018 23:00,38.95
18.1.2018 20:00,18.1.2018 21:00,18.1.2018 23:00,19.1.2018 0:00,35.3
18.1.2018 21:00,18.1.2018 22:00,19.1.2018 0:00,19.1.2018 1:00,32.57
18.1.2018 22:00,18.1.2018 23:00,19.1.2018 1:00,19.1.2018 2:00,30.45
18.1.2018 23:00,19.1.2018 0:00,19.1.2018 2:00,19.1.2018 3:00,33.84
19.1.2018 0:00,19.1.2018 1:00,19.1.2018 3:00,19.1.2018 4:00,34.36
19.1.2018 1:00,19.1.2018 2:00,19.1.2018 4:00,19.1.2018 5:00,34.36
19.1.2018 2:00,19.1.2018 3:00,19.1.2018 5:00,19.1.2018 6:00,34.36
19.1.2018 3:00,19.1.2018 4:00,19.1.2018 6:00,19.1.2018 7:00,32.7
19.1.2018 4:00,19.1.2018 5:00,19.1.2018 7:00,19.1.2018 8:00,165
19.1.2018 5:00,19.1.2018 6:00,19.1.2018 8:00,19.1.2018 9:00,139
19.1.2018 6:00,19.1.2018 7:00,19.1.2018 9:00,19.1.2018 10:00,111
19.1.2018 7:00,19.1.2018 8:00,19.1.2018 10:00,19.1.2018 11:00,100
19.1.2018 8:00,19.1.2018 9:00,19.1.2018 11:00,19.1.2018 12:00,56.55
19.1.2018 9:00,19.1.2018 10:00,19.1.2018 12:00,19.1.2018 13:00,55.07
19.1.2018 10:00,19.1.2018 11:00,19.1.2018 13:00,19.1.2018 14:00,55.02
19.1.2018 11:00,19.1.2018 12:00,19.1.2018 14:00,19.1.2018 15:00,55.06
19.1.2018 12:00,19.1.2018 13:00,19.1.2018 15:00,19.1.2018 16:00,59.04
19.1.2018 13:00,19.1.2018 14:00,19.1.2018 16:00,19.1.2018 17:00,60.41
19.1.2018 14:00,19.1.2018 15:00,19.1.2018 17:00,19.1.2018 18:00,71.08
19.1.2018 15:00,19.1.2018 16:00,19.1.2018 18:00,19.1.2018 19:00,117.82
19.1.2018 16:00,19.1.2018 17:00,19.1.2018 19:00,19.1.2018 20:00,95.93
19.1.2018 17:00,19.1.2018 18:00,19.1.2018 20:00,19.1.2018 21:00,69.44
19.1.2018 18:00,19.1.2018 19:00,19.1.2018 21:00,19.1.2018 22:00,44.79
19.1.2018 19:00,19.1.2018 20:00,19.1.2018 22:00,19.1.2018 23:00,38.83
19.1.2018 20:00,19.1.2018 21:00,19.1.2018 23:00,20.1.2018 0:00,36.94
19.1.2018 21:00,19.1.2018 22:00,20.1.2018 0:00,20.1.2018 1:00,35.84
19.1.2018 22:00,19.1.2018 23:00,20.1.2018 1:00,20.1.2018 2:00,32.61
19.1.2018 23:00,20.1.2018 0:00,20.1.2018 2:00,20.1.2018 3:00,30.83
20.1.2018 0:00,20.1.2018 1:00,20.1.2018 3:00,20.1.2018 4:00,29.72
20.1.2018 1:00,20.1.2018 2:00,20.1.2018 4:00,20.1.2018 5:00,29.3
20.1.2018 2:00,20.1.2018 3:00,20.1.2018 5:00,20.1.2018 6:00,29.01
20.1.2018 3:00,20.1.2018 4:00,20.1.2018 6:00,20.1.2018 7:00,28.98
20.1.2018 4:00,20.1.2018 5:00,20.1.2018 7:00,20.1.2018 8:00,31.72
20.1.2018 5:00,20.1.2018 6:00,20.1.2018 8:00,20.1.2018 9:00,31.72
20.1.2018 6:00,20.1.2018 7:00,20.1.2018 9:00,20.1.2018 10:00,30.85
20.1.2018 7:00,20.1.2018 8:00,20.1.2018 10:00,20.1.2018 11:00,38.48
20.1.2018 8:00,20.1.2018 9:00,20.1.2018 11:00,20.1.2018 12:00,38.09
20.1.2018 9:00,20.1.2018 10:00,20.1.2018 12:00,20.1.2018 13:00,38.95
20.1.2018 10:00,20.1.2018 11:00,20.1.2018 13:00,20.1.2018 14:00,40.68
20.1.2018 11:00,20.1.2018 12:00,20.1.2018 14:00,20.1.2018 15:00,37.07
20.1.2018 12:00,20.1.2018 13:00,20.1.2018 15:00,20.1.2018 16:00,34.01
20.1.2018 13:00,20.1.2018 14:00,20.1.2018 16:00,20.1.2018 17:00,33.96
20.1.2018 14:00,20.1.2018 15:00,20.1.2018 17:00,20.1.2018 18:00,38.24
20.1.2018 15:00,20.1.2018 16:00,20.1.2018 18:00,20.1.2018 19:00,40.8
20.1.2018 16:00,20.1.2018 17:00,20.1.2018 19:00,20.1.2018 20:00,44.68
20.1.2018 17:00,20.1.2018 18:00,20.1.2018 20:00,20.1.2018 21:00,48.2
20.1.2018 18:00,20.1.2018 19:00,20.1.2018 21:00,20.1.2018 22:00,36.97
20.1.2018 19:00,20.1.2018 20:00,20.1.2018 22:00,20.1.2018 23:00,32.16
20.1.2018 20:00,20.1.2018 21:00,20.1.2018 23:00,21.1.2018 0:00,32.65
20.1.2018 21:00,20.1.2018 22:00,21.1.2018 0:00,21.1.2018 1:00,32.34
20.1.2018 22:00,20.1.2018 23:00,21.1.2018 1:00,21.1.2018 2:00,31.75
20.1.2018 23:00,21.1.2018 0:00,21.1.2018 2:00,21.1.2018 3:00,33
21.1.2018 0:00,21.1.2018 1:00,21.1.2018 3:00,21.1.2018 4:00,32.5
21.1.2018 1:00,21.1.2018 2:00,21.1.2018 4:00,21.1.2018 5:00,32.5
21.1.2018 2:00,21.1.2018 3:00,21.1.2018 5:00,21.1.2018 6:00,31.18
21.1.2018 3:00,21.1.2018 4:00,21.1.2018 6:00,21.1.2018 7:00,28.8
21.1.2018 4:00,21.1.2018 5:00,21.1.2018 7:00,21.1.2018 8:00,29.05
21.1.2018 5:00,21.1.2018 6:00,21.1.2018 8:00,21.1.2018 9:00,29.7
21.1.2018 6:00,21.1.2018 7:00,21.1.2018 9:00,21.1.2018 10:00,30.75
21.1.2018 7:00,21.1.2018 8:00,21.1.2018 10:00,21.1.2018 11:00,32.04
21.1.2018 8:00,21.1.2018 9:00,21.1.2018 11:00,21.1.2018 12:00,37.42
21.1.2018 9:00,21.1.2018 10:00,21.1.2018 12:00,21.1.2018 13:00,39
21.1.2018 10:00,21.1.2018 11:00,21.1.2018 13:00,21.1.2018 14:00,39.95
21.1.2018 11:00,21.1.2018 12:00,21.1.2018 14:00,21.1.2018 15:00,39.62
21.1.2018 12:00,21.1.2018 13:00,21.1.2018 15:00,21.1.2018 16:00,36.86
21.1.2018 13:00,21.1.2018 14:00,21.1.2018 16:00,21.1.2018 17:00,33.84
21.1.2018 14:00,21.1.2018 15:00,21.1.2018 17:00,21.1.2018 18:00,34.62
21.1.2018 15:00,21.1.2018 16:00,21.1.2018 18:00,21.1.2018 19:00,45
21.1.2018 16:00,21.1.2018 17:00,21.1.2018 19:00,21.1.2018 20:00,53.4
21.1.2018 17:00,21.1.2018 18:00,21.1.2018 20:00,21.1.2018 21:00,53.2
21.1.2018 18:00,21.1.2018 19:00,21.1.2018 21:00,21.1.2018 22:00,42.92
21.1.2018 19:00,21.1.2018 20:00,21.1.2018 22:00,21.1.2018 23:00,36.56
21.1.2018 20:00,21.1.2018 21:00,21.1.2018 23:00,22.1.2018 0:00,32.53
21.1.2018 21:00,21.1.2018 22:00,22.1.2018 0:00,22.1.2018 1:00,32.18
21.1.2018 22:00,21.1.2018 23:00,22.1.2018 1:00,22.1.2018 2:00,30.52
21.1.2018 23:00,22.1.2018 0:00,22.1.2018 2:00,22.1.2018 3:00,29.26
22.1.2018 0:00,22.1.2018 1:00,22.1.2018 3:00,22.1.2018 4:00,28.58
22.1.2018 1:00,22.1.2018 2:00,22.1.2018 4:00,22.1.2018 5:00,31.8
22.1.2018 2:00,22.1.2018 3:00,22.1.2018 5:00,22.1.2018 6:00,31.8
22.1.2018 3:00,22.1.2018 4:00,22.1.2018 6:00,22.1.2018 7:00,31.8
22.1.2018 4:00,22.1.2018 5:00,22.1.2018 7:00,22.1.2018 8:00,150
22.1.2018 5:00,22.1.2018 6:00,22.1.2018 8:00,22.1.2018 9:00,150.01
22.1.2018 6:00,22.1.2018 7:00,22.1.2018 9:00,22.1.2018 10:00,83.03
22.1.2018 7:00,22.1.2018 8:00,22.1.2018 10:00,22.1.2018 11:00,70.08
22.1.2018 8:00,22.1.2018 9:00,22.1.2018 11:00,22.1.2018 12:00,70.05
22.1.2018 9:00,22.1.2018 10:00,22.1.2018 12:00,22.1.2018 13:00,67.98
22.1.2018 10:00,22.1.2018 11:00,22.1.2018 13:00,22.1.2018 14:00,70.01
22.1.2018 11:00,22.1.2018 12:00,22.1.2018 14:00,22.1.2018 15:00,59.84
22.1.2018 12:00,22.1.2018 13:00,22.1.2018 15:00,22.1.2018 16:00,70.09
22.1.2018 13:00,22.1.2018 14:00,22.1.2018 16:00,22.1.2018 17:00,55.09
22.1.2018 14:00,22.1.2018 15:00,22.1.2018 17:00,22.1.2018 18:00,80.6
22.1.2018 15:00,22.1.2018 16:00,22.1.2018 18:00,22.1.2018 19:00,80.6
22.1.2018 16:00,22.1.2018 17:00,22.1.2018 19:00,22.1.2018 20:00,80.6
22.1.2018 17:00,22.1.2018 18:00,22.1.2018 20:00,22.1.2018 21:00,80.6
22.1.2018 18:00,22.1.2018 19:00,22.1.2018 21:00,22.1.2018 22:00,80.6
22.1.2018 19:00,22.1.2018 20:00,22.1.2018 22:00,22.1.2018 23:00,80.6
22.1.2018 20:00,22.1.2018 21:00,22.1.2018 23:00,23.1.2018 0:00,60.45
22.1.2018 21:00,22.1.2018 22:00,23.1.2018 0:00,23.1.2018 1:00,43.65
22.1.2018 22:00,22.1.2018 23:00,23.1.2018 1:00,23.1.2018 2:00,45
22.1.2018 23:00,23.1.2018 0:00,23.1.2018 2:00,23.1.2018 3:00,37
23.1.2018 0:00,23.1.2018 1:00,23.1.2018 3:00,23.1.2018 4:00,35
23.1.2018 1:00,23.1.2018 2:00,23.1.2018 4:00,23.1.2018 5:00,34.26
23.1.2018 2:00,23.1.2018 3:00,23.1.2018 5:00,23.1.2018 6:00,34.26
23.1.2018 3:00,23.1.2018 4:00,23.1.2018 6:00,23.1.2018 7:00,34.26
23.1.2018 4:00,23.1.2018 5:00,23.1.2018 7:00,23.1.2018 8:00,55.06
23.1.2018 5:00,23.1.2018 6:00,23.1.2018 8:00,23.1.2018 9:00,149.82
23.1.2018 6:00,23.1.2018 7:00,23.1.2018 9:00,23.1.2018 10:00,200.02
23.1.2018 7:00,23.1.2018 8:00,23.1.2018 10:00,23.1.2018 11:00,150.08
23.1.2018 8:00,23.1.2018 9:00,23.1.2018 11:00,23.1.2018 12:00,100.08
23.1.2018 9:00,23.1.2018 10:00,23.1.2018 12:00,23.1.2018 13:00,169.04
23.1.2018 10:00,23.1.2018 11:00,23.1.2018 13:00,23.1.2018 14:00,121.04
23.1.2018 11:00,23.1.2018 12:00,23.1.2018 14:00,23.1.2018 15:00,67.79
23.1.2018 12:00,23.1.2018 13:00,23.1.2018 15:00,23.1.2018 16:00,68.1
23.1.2018 13:00,23.1.2018 14:00,23.1.2018 16:00,23.1.2018 17:00,59.52
23.1.2018 14:00,23.1.2018 15:00,23.1.2018 17:00,23.1.2018 18:00,91.58
23.1.2018 15:00,23.1.2018 16:00,23.1.2018 18:00,23.1.2018 19:00,169.02
23.1.2018 16:00,23.1.2018 17:00,23.1.2018 19:00,23.1.2018 20:00,100.06
23.1.2018 17:00,23.1.2018 18:00,23.1.2018 20:00,23.1.2018 21:00,59.35
23.1.2018 18:00,23.1.2018 19:00,23.1.2018 21:00,23.1.2018 22:00,44.7
23.1.2018 19:00,23.1.2018 20:00,23.1.2018 22:00,23.1.2018 23:00,30.99
23.1.2018 20:00,23.1.2018 21:00,23.1.2018 23:00,24.1.2018 0:00,33.71
23.1.2018 21:00,23.1.2018 22:00,24.1.2018 0:00,24.1.2018 1:00,29.53
23.1.2018 22:00,23.1.2018 23:00,24.1.2018 1:00,24.1.2018 2:00,28.11
23.1.2018 23:00,24.1.2018 0:00,24.1.2018 2:00,24.1.2018 3:00,27.16
24.1.2018 0:00,24.1.2018 1:00,24.1.2018 3:00,24.1.2018 4:00,26.92
24.1.2018 1:00,24.1.2018 2:00,24.1.2018 4:00,24.1.2018 5:00,25.21
24.1.2018 2:00,24.1.2018 3:00,24.1.2018 5:00,24.1.2018 6:00,25.62
24.1.2018 3:00,24.1.2018 4:00,24.1.2018 6:00,24.1.2018 7:00,25.91
24.1.2018 4:00,24.1.2018 5:00,24.1.2018 7:00,24.1.2018 8:00,58
24.1.2018 5:00,24.1.2018 6:00,24.1.2018 8:00,24.1.2018 9:00,61
24.1.2018 6:00,24.1.2018 7:00,24.1.2018 9:00,24.1.2018 10:00,61
24.1.2018 7:00,24.1.2018 8:00,24.1.2018 10:00,24.1.2018 11:00,61
24.1.2018 8:00,24.1.2018 9:00,24.1.2018 11:00,24.1.2018 12:00,52
24.1.2018 9:00,24.1.2018 10:00,24.1.2018 12:00,24.1.2018 13:00,47
24.1.2018 10:00,24.1.2018 11:00,24.1.2018 13:00,24.1.2018 14:00,61
24.1.2018 11:00,24.1.2018 12:00,24.1.2018 14:00,24.1.2018 15:00,61
24.1.2018 12:00,24.1.2018 13:00,24.1.2018 15:00,24.1.2018 16:00,61
24.1.2018 13:00,24.1.2018 14:00,24.1.2018 16:00,24.1.2018 17:00,40.87
24.1.2018 14:00,24.1.2018 15:00,24.1.2018 17:00,24.1.2018 18:00,149
24.1.2018 15:00,24.1.2018 16:00,24.1.2018 18:00,24.1.2018 19:00,155
24.1.2018 16:00,24.1.2018 17:00,24.1.2018 19:00,24.1.2018 20:00,75
24.1.2018 17:00,24.1.2018 18:00,24.1.2018 20:00,24.1.2018 21:00,89
24.1.2018 18:00,24.1.2018 19:00,24.1.2018 21:00,24.1.2018 22:00,30.23
24.1.2018 19:00,24.1.2018 20:00,24.1.2018 22:00,24.1.2018 23:00,28.45
24.1.2018 20:00,24.1.2018 21:00,24.1.2018 23:00,25.1.2018 0:00,28.15
24.1.2018 21:00,24.1.2018 22:00,25.1.2018 0:00,25.1.2018 1:00,25.04
24.1.2018 22:00,24.1.2018 23:00,25.1.2018 1:00,25.1.2018 2:00,15.59
24.1.2018 23:00,25.1.2018 0:00,25.1.2018 2:00,25.1.2018 3:00,28.52
25.1.2018 0:00,25.1.2018 1:00,25.1.2018 3:00,25.1.2018 4:00,28.52
25.1.2018 1:00,25.1.2018 2:00,25.1.2018 4:00,25.1.2018 5:00,26.96
25.1.2018 2:00,25.1.2018 3:00,25.1.2018 5:00,25.1.2018 6:00,26.96
25.1.2018 3:00,25.1.2018 4:00,25.1.2018 6:00,25.1.2018 7:00,26.96
25.1.2018 4:00,25.1.2018 5:00,25.1.2018 7:00,25.1.2018 8:00,27
25.1.2018 5:00,25.1.2018 6:00,25.1.2018 8:00,25.1.2018 9:00,28.91
