Start time UTC,End time UTC,Start time UTC+03:00,End time UTC+03:00,Down-regulation price in the Balancing energy market
2018-01-11 03:00:00,2018-01-11 04:00:00,2018-01-11 06:00:00,2018-01-11 07:00:00,30.95
2018-01-11 04:00:00,2018-01-11 05:00:00,2018-01-11 07:00:00,2018-01-11 08:00:00,33.24
2018-01-11 05:00:00,2018-01-11 06:00:00,2018-01-11 08:00:00,2018-01-11 09:00:00,39.44
2018-01-11 06:00:00,2018-01-11 07:00:00,2018-01-11 09:00:00,2018-01-11 10:00:00,51.37
2018-01-11 07:00:00,2018-01-11 08:00:00,2018-01-11 10:00:00,2018-01-11 11:00:00,55.65
2018-01-11 08:00:00,2018-01-11 09:00:00,2018-01-11 11:00:00,2018-01-11 12:00:00,31.68
2018-01-11 09:00:00,2018-01-11 10:00:00,2018-01-11 12:00:00,2018-01-11 13:00:00,31.68
2018-01-11 10:00:00,2018-01-11 11:00:00,2018-01-11 13:00:00,2018-01-11 14:00:00,54.57
2018-01-11 11:00:00,2018-01-11 12:00:00,2018-01-11 14:00:00,2018-01-11 15:00:00,52.86
2018-01-11 12:00:00,2018-01-11 13:00:00,2018-01-11 15:00:00,2018-01-11 16:00:00,46.87
2018-01-11 13:00:00,2018-01-11 14:00:00,2018-01-11 16:00:00,2018-01-11 17:00:00,49.91
2018-01-11 14:00:00,2018-01-11 15:00:00,2018-01-11 17:00:00,2018-01-11 18:00:00,52.28
2018-01-11 15:00:00,2018-01-11 16:00:00,2018-01-11 18:00:00,2018-01-11 19:00:00,54.81
2018-01-11 16:00:00,2018-01-11 17:00:00,2018-01-11 19:00:00,2018-01-11 20:00:00,56.38
2018-01-11 17:00:00,2018-01-11 18:00:00,2018-01-11 20:00:00,2018-01-11 21:00:00,56.1
2018-01-11 18:00:00,2018-01-11 19:00:00,2018-01-11 21:00:00,2018-01-11 22:00:00,40.06
2018-01-11 19:00:00,2018-01-11 20:00:00,2018-01-11 22:00:00,2018-01-11 23:00:00,35.14
2018-01-11 20:00:00,2018-01-11 21:00:00,2018-01-11 23:00:00,2018-01-12 00:00:00,33.14
2018-01-11 21:00:00,2018-01-11 22:00:00,2018-01-12 00:00:00,2018-01-12 01:00:00,31.05
2018-01-11 22:00:00,2018-01-11 23:00:00,2018-01-12 01:00:00,2018-01-12 02:00:00,30.06
2018-01-11 23:00:00,2018-01-12 00:00:00,2018-01-12 02:00:00,2018-01-12 03:00:00,30.0
2018-01-12 00:00:00,2018-01-12 01:00:00,2018-01-12 03:00:00,2018-01-12 04:00:00,29.42
2018-01-12 01:00:00,2018-01-12 02:00:00,2018-01-12 04:00:00,2018-01-12 05:00:00,29.2
2018-01-12 02:00:00,2018-01-12 03:00:00,2018-01-12 05:00:00,2018-01-12 06:00:00,29.18
2018-01-12 03:00:00,2018-01-12 04:00:00,2018-01-12 06:00:00,2018-01-12 07:00:00,29.6
2018-01-12 04:00:00,2018-01-12 05:00:00,2018-01-12 07:00:00,2018-01-12 08:00:00,31.22
2018-01-12 05:00:00,2018-01-12 06:00:00,2018-01-12 08:00:00,2018-01-12 09:00:00,38.52
2018-01-12 06:00:00,2018-01-12 07:00:00,2018-01-12 09:00:00,2018-01-12 10:00:00,46.82
2018-01-12 07:00:00,2018-01-12 08:00:00,2018-01-12 10:00:00,2018-01-12 11:00:00,47.08
2018-01-12 08:00:00,2018-01-12 09:00:00,2018-01-12 11:00:00,2018-01-12 12:00:00,44.35
2018-01-12 09:00:00,2018-01-12 10:00:00,2018-01-12 12:00:00,2018-01-12 13:00:00,43.57
2018-01-12 10:00:00,2018-01-12 11:00:00,2018-01-12 13:00:00,2018-01-12 14:00:00,43.44
2018-01-12 11:00:00,2018-01-12 12:00:00,2018-01-12 14:00:00,2018-01-12 15:00:00,39.58
2018-01-12 12:00:00,2018-01-12 13:00:00,2018-01-12 15:00:00,2018-01-12 16:00:00,37.63
2018-01-12 13:00:00,2018-01-12 14:00:00,2018-01-12 16:00:00,2018-01-12 17:00:00,40.11
2018-01-12 14:00:00,2018-01-12 15:00:00,2018-01-12 17:00:00,2018-01-12 18:00:00,43.35
2018-01-12 15:00:00,2018-01-12 16:00:00,2018-01-12 18:00:00,2018-01-12 19:00:00,44.07
2018-01-12 16:00:00,2018-01-12 17:00:00,2018-01-12 19:00:00,2018-01-12 20:00:00,45.89
2018-01-12 17:00:00,2018-01-12 18:00:00,2018-01-12 20:00:00,2018-01-12 21:00:00,43.53
2018-01-12 18:00:00,2018-01-12 19:00:00,2018-01-12 21:00:00,2018-01-12 22:00:00,33.11
2018-01-12 19:00:00,2018-01-12 20:00:00,2018-01-12 22:00:00,2018-01-12 23:00:00,31.56
2018-01-12 20:00:00,2018-01-12 21:00:00,2018-01-12 23:00:00,2018-01-13 00:00:00,31.45
2018-01-12 21:00:00,2018-01-12 22:00:00,2018-01-13 00:00:00,2018-01-13 01:00:00,30.36
2018-01-12 22:00:00,2018-01-12 23:00:00,2018-01-13 01:00:00,2018-01-13 02:00:00,29.54
2018-01-12 23:00:00,2018-01-13 00:00:00,2018-01-13 02:00:00,2018-01-13 03:00:00,30.15
2018-01-13 00:00:00,2018-01-13 01:00:00,2018-01-13 03:00:00,2018-01-13 04:00:00,29.63
2018-01-13 01:00:00,2018-01-13 02:00:00,2018-01-13 04:00:00,2018-01-13 05:00:00,29.16
2018-01-13 02:00:00,2018-01-13 03:00:00,2018-01-13 05:00:00,2018-01-13 06:00:00,28.93
2018-01-13 03:00:00,2018-01-13 04:00:00,2018-01-13 06:00:00,2018-01-13 07:00:00,28.79
2018-01-13 04:00:00,2018-01-13 05:00:00,2018-01-13 07:00:00,2018-01-13 08:00:00,28.98
2018-01-13 05:00:00,2018-01-13 06:00:00,2018-01-13 08:00:00,2018-01-13 09:00:00,25.84
2018-01-13 06:00:00,2018-01-13 07:00:00,2018-01-13 09:00:00,2018-01-13 10:00:00,27.0
2018-01-13 07:00:00,2018-01-13 08:00:00,2018-01-13 10:00:00,2018-01-13 11:00:00,31.48
2018-01-13 08:00:00,2018-01-13 09:00:00,2018-01-13 11:00:00,2018-01-13 12:00:00,32.36
2018-01-13 09:00:00,2018-01-13 10:00:00,2018-01-13 12:00:00,2018-01-13 13:00:00,37.28
2018-01-13 10:00:00,2018-01-13 11:00:00,2018-01-13 13:00:00,2018-01-13 14:00:00,37.44
2018-01-13 11:00:00,2018-01-13 12:00:00,2018-01-13 14:00:00,2018-01-13 15:00:00,35.61
2018-01-13 12:00:00,2018-01-13 13:00:00,2018-01-13 15:00:00,2018-01-13 16:00:00,31.94
2018-01-13 13:00:00,2018-01-13 14:00:00,2018-01-13 16:00:00,2018-01-13 17:00:00,34.22
2018-01-13 14:00:00,2018-01-13 15:00:00,2018-01-13 17:00:00,2018-01-13 18:00:00,38.29
2018-01-13 15:00:00,2018-01-13 16:00:00,2018-01-13 18:00:00,2018-01-13 19:00:00,32.2
2018-01-13 16:00:00,2018-01-13 17:00:00,2018-01-13 19:00:00,2018-01-13 20:00:00,33.3
2018-01-13 17:00:00,2018-01-13 18:00:00,2018-01-13 20:00:00,2018-01-13 21:00:00,33.71
2018-01-13 18:00:00,2018-01-13 19:00:00,2018-01-13 21:00:00,2018-01-13 22:00:00,28.8
2018-01-13 19:00:00,2018-01-13 20:00:00,2018-01-13 22:00:00,2018-01-13 23:00:00,26.88
2018-01-13 20:00:00,2018-01-13 21:00:00,2018-01-13 23:00:00,2018-01-14 00:00:00,25.84
2018-01-13 21:00:00,2018-01-13 22:00:00,2018-01-14 00:00:00,2018-01-14 01:00:00,25.84
2018-01-13 22:00:00,2018-01-13 23:00:00,2018-01-14 01:00:00,2018-01-14 02:00:00,23.78
2018-01-13 23:00:00,2018-01-14 00:00:00,2018-01-14 02:00:00,2018-01-14 03:00:00,23.75
2018-01-14 00:00:00,2018-01-14 01:00:00,2018-01-14 03:00:00,2018-01-14 04:00:00,24.5
2018-01-14 01:00:00,2018-01-14 02:00:00,2018-01-14 04:00:00,2018-01-14 05:00:00,23.75
2018-01-14 02:00:00,2018-01-14 03:00:00,2018-01-14 05:00:00,2018-01-14 06:00:00,23.75
2018-01-14 03:00:00,2018-01-14 04:00:00,2018-01-14 06:00:00,2018-01-14 07:00:00,25.0
2018-01-14 04:00:00,2018-01-14 05:00:00,2018-01-14 07:00:00,2018-01-14 08:00:00,25.0
2018-01-14 05:00:00,2018-01-14 06:00:00,2018-01-14 08:00:00,2018-01-14 09:00:00,22.72
2018-01-14 06:00:00,2018-01-14 07:00:00,2018-01-14 09:00:00,2018-01-14 10:00:00,23.0
2018-01-14 07:00:00,2018-01-14 08:00:00,2018-01-14 10:00:00,2018-01-14 11:00:00,24.0
2018-01-14 08:00:00,2018-01-14 09:00:00,2018-01-14 11:00:00,2018-01-14 12:00:00,24.78
2018-01-14 09:00:00,2018-01-14 10:00:00,2018-01-14 12:00:00,2018-01-14 13:00:00,25.82
2018-01-14 10:00:00,2018-01-14 11:00:00,2018-01-14 13:00:00,2018-01-14 14:00:00,25.82
2018-01-14 11:00:00,2018-01-14 12:00:00,2018-01-14 14:00:00,2018-01-14 15:00:00,29.81
2018-01-14 12:00:00,2018-01-14 13:00:00,2018-01-14 15:00:00,2018-01-14 16:00:00,29.44
2018-01-14 13:00:00,2018-01-14 14:00:00,2018-01-14 16:00:00,2018-01-14 17:00:00,29.94
2018-01-14 14:00:00,2018-01-14 15:00:00,2018-01-14 17:00:00,2018-01-14 18:00:00,31.32
2018-01-14 15:00:00,2018-01-14 16:00:00,2018-01-14 18:00:00,2018-01-14 19:00:00,33.27
2018-01-14 16:00:00,2018-01-14 17:00:00,2018-01-14 19:00:00,2018-01-14 20:00:00,28.45
2018-01-14 17:00:00,2018-01-14 18:00:00,2018-01-14 20:00:00,2018-01-14 21:00:00,26.3
2018-01-14 18:00:00,2018-01-14 19:00:00,2018-01-14 21:00:00,2018-01-14 22:00:00,25.82
2018-01-14 19:00:00,2018-01-14 20:00:00,2018-01-14 22:00:00,2018-01-14 23:00:00,25.3
2018-01-14 20:00:00,2018-01-14 21:00:00,2018-01-14 23:00:00,2018-01-15 00:00:00,24.3
2018-01-14 21:00:00,2018-01-14 22:00:00,2018-01-15 00:00:00,2018-01-15 01:00:00,23.75
2018-01-14 22:00:00,2018-01-14 23:00:00,2018-01-15 01:00:00,2018-01-15 02:00:00,23.0
2018-01-14 23:00:00,2018-01-15 00:00:00,2018-01-15 02:00:00,2018-01-15 03:00:00,22.2
2018-01-15 00:00:00,2018-01-15 01:00:00,2018-01-15 03:00:00,2018-01-15 04:00:00,19.2
2018-01-15 01:00:00,2018-01-15 02:00:00,2018-01-15 04:00:00,2018-01-15 05:00:00,20.0
2018-01-15 02:00:00,2018-01-15 03:00:00,2018-01-15 05:00:00,2018-01-15 06:00:00,20.89
2018-01-15 03:00:00,2018-01-15 04:00:00,2018-01-15 06:00:00,2018-01-15 07:00:00,21.9
2018-01-15 04:00:00,2018-01-15 05:00:00,2018-01-15 07:00:00,2018-01-15 08:00:00,23.75
2018-01-15 05:00:00,2018-01-15 06:00:00,2018-01-15 08:00:00,2018-01-15 09:00:00,25.0
2018-01-15 06:00:00,2018-01-15 07:00:00,2018-01-15 09:00:00,2018-01-15 10:00:00,27.2
2018-01-15 07:00:00,2018-01-15 08:00:00,2018-01-15 10:00:00,2018-01-15 11:00:00,30.2
2018-01-15 08:00:00,2018-01-15 09:00:00,2018-01-15 11:00:00,2018-01-15 12:00:00,28.0
2018-01-15 09:00:00,2018-01-15 10:00:00,2018-01-15 12:00:00,2018-01-15 13:00:00,28.0
2018-01-15 10:00:00,2018-01-15 11:00:00,2018-01-15 13:00:00,2018-01-15 14:00:00,27.0
2018-01-15 11:00:00,2018-01-15 12:00:00,2018-01-15 14:00:00,2018-01-15 15:00:00,35.53
2018-01-15 12:00:00,2018-01-15 13:00:00,2018-01-15 15:00:00,2018-01-15 16:00:00,37.41
2018-01-15 13:00:00,2018-01-15 14:00:00,2018-01-15 16:00:00,2018-01-15 17:00:00,38.75
2018-01-15 14:00:00,2018-01-15 15:00:00,2018-01-15 17:00:00,2018-01-15 18:00:00,41.62
2018-01-15 15:00:00,2018-01-15 16:00:00,2018-01-15 18:00:00,2018-01-15 19:00:00,39.43
2018-01-15 16:00:00,2018-01-15 17:00:00,2018-01-15 19:00:00,2018-01-15 20:00:00,27.3
2018-01-15 17:00:00,2018-01-15 18:00:00,2018-01-15 20:00:00,2018-01-15 21:00:00,26.3
2018-01-15 18:00:00,2018-01-15 19:00:00,2018-01-15 21:00:00,2018-01-15 22:00:00,25.82
2018-01-15 19:00:00,2018-01-15 20:00:00,2018-01-15 22:00:00,2018-01-15 23:00:00,25.82
2018-01-15 20:00:00,2018-01-15 21:00:00,2018-01-15 23:00:00,2018-01-16 00:00:00,28.03
2018-01-15 21:00:00,2018-01-15 22:00:00,2018-01-16 00:00:00,2018-01-16 01:00:00,24.71
2018-01-15 22:00:00,2018-01-15 23:00:00,2018-01-16 01:00:00,2018-01-16 02:00:00,16.53
2018-01-15 23:00:00,2018-01-16 00:00:00,2018-01-16 02:00:00,2018-01-16 03:00:00,26.14
2018-01-16 00:00:00,2018-01-16 01:00:00,2018-01-16 03:00:00,2018-01-16 04:00:00,23.78
2018-01-16 01:00:00,2018-01-16 02:00:00,2018-01-16 04:00:00,2018-01-16 05:00:00,20.39
2018-01-16 02:00:00,2018-01-16 03:00:00,2018-01-16 05:00:00,2018-01-16 06:00:00,21.51
2018-01-16 03:00:00,2018-01-16 04:00:00,2018-01-16 06:00:00,2018-01-16 07:00:00,23.69
2018-01-16 04:00:00,2018-01-16 05:00:00,2018-01-16 07:00:00,2018-01-16 08:00:00,27.91
2018-01-16 05:00:00,2018-01-16 06:00:00,2018-01-16 08:00:00,2018-01-16 09:00:00,24.0
2018-01-16 06:00:00,2018-01-16 07:00:00,2018-01-16 09:00:00,2018-01-16 10:00:00,35.47
2018-01-16 07:00:00,2018-01-16 08:00:00,2018-01-16 10:00:00,2018-01-16 11:00:00,27.94
2018-01-16 08:00:00,2018-01-16 09:00:00,2018-01-16 11:00:00,2018-01-16 12:00:00,27.6
2018-01-16 09:00:00,2018-01-16 10:00:00,2018-01-16 12:00:00,2018-01-16 13:00:00,27.6
2018-01-16 10:00:00,2018-01-16 11:00:00,2018-01-16 13:00:00,2018-01-16 14:00:00,28.97
2018-01-16 11:00:00,2018-01-16 12:00:00,2018-01-16 14:00:00,2018-01-16 15:00:00,28.0
2018-01-16 12:00:00,2018-01-16 13:00:00,2018-01-16 15:00:00,2018-01-16 16:00:00,28.97
2018-01-16 13:00:00,2018-01-16 14:00:00,2018-01-16 16:00:00,2018-01-16 17:00:00,30.7
2018-01-16 14:00:00,2018-01-16 15:00:00,2018-01-16 17:00:00,2018-01-16 18:00:00,28.46
2018-01-16 15:00:00,2018-01-16 16:00:00,2018-01-16 18:00:00,2018-01-16 19:00:00,28.46
2018-01-16 16:00:00,2018-01-16 17:00:00,2018-01-16 19:00:00,2018-01-16 20:00:00,33.47
2018-01-16 17:00:00,2018-01-16 18:00:00,2018-01-16 20:00:00,2018-01-16 21:00:00,44.34
2018-01-16 18:00:00,2018-01-16 19:00:00,2018-01-16 21:00:00,2018-01-16 22:00:00,33.99
2018-01-16 19:00:00,2018-01-16 20:00:00,2018-01-16 22:00:00,2018-01-16 23:00:00,31.78
2018-01-16 20:00:00,2018-01-16 21:00:00,2018-01-16 23:00:00,2018-01-17 00:00:00,30.69
2018-01-16 21:00:00,2018-01-16 22:00:00,2018-01-17 00:00:00,2018-01-17 01:00:00,29.38
2018-01-16 22:00:00,2018-01-16 23:00:00,2018-01-17 01:00:00,2018-01-17 02:00:00,27.88
2018-01-16 23:00:00,2018-01-17 00:00:00,2018-01-17 02:00:00,2018-01-17 03:00:00,28.14
2018-01-17 00:00:00,2018-01-17 01:00:00,2018-01-17 03:00:00,2018-01-17 04:00:00,27.75
2018-01-17 01:00:00,2018-01-17 02:00:00,2018-01-17 04:00:00,2018-01-17 05:00:00,27.53
2018-01-17 02:00:00,2018-01-17 03:00:00,2018-01-17 05:00:00,2018-01-17 06:00:00,27.47
2018-01-17 03:00:00,2018-01-17 04:00:00,2018-01-17 06:00:00,2018-01-17 07:00:00,25.94
2018-01-17 04:00:00,2018-01-17 05:00:00,2018-01-17 07:00:00,2018-01-17 08:00:00,25.4
2018-01-17 05:00:00,2018-01-17 06:00:00,2018-01-17 08:00:00,2018-01-17 09:00:00,26.98
2018-01-17 06:00:00,2018-01-17 07:00:00,2018-01-17 09:00:00,2018-01-17 10:00:00,32.0
2018-01-17 07:00:00,2018-01-17 08:00:00,2018-01-17 10:00:00,2018-01-17 11:00:00,32.3
2018-01-17 08:00:00,2018-01-17 09:00:00,2018-01-17 11:00:00,2018-01-17 12:00:00,30.3
2018-01-17 09:00:00,2018-01-17 10:00:00,2018-01-17 12:00:00,2018-01-17 13:00:00,31.65
2018-01-17 10:00:00,2018-01-17 11:00:00,2018-01-17 13:00:00,2018-01-17 14:00:00,42.79
2018-01-17 11:00:00,2018-01-17 12:00:00,2018-01-17 14:00:00,2018-01-17 15:00:00,42.01
2018-01-17 12:00:00,2018-01-17 13:00:00,2018-01-17 15:00:00,2018-01-17 16:00:00,41.53
2018-01-17 13:00:00,2018-01-17 14:00:00,2018-01-17 16:00:00,2018-01-17 17:00:00,30.61
2018-01-17 14:00:00,2018-01-17 15:00:00,2018-01-17 17:00:00,2018-01-17 18:00:00,30.09
2018-01-17 15:00:00,2018-01-17 16:00:00,2018-01-17 18:00:00,2018-01-17 19:00:00,55.33
2018-01-17 16:00:00,2018-01-17 17:00:00,2018-01-17 19:00:00,2018-01-17 20:00:00,55.11
2018-01-17 17:00:00,2018-01-17 18:00:00,2018-01-17 20:00:00,2018-01-17 21:00:00,49.03
2018-01-17 18:00:00,2018-01-17 19:00:00,2018-01-17 21:00:00,2018-01-17 22:00:00,35.91
2018-01-17 19:00:00,2018-01-17 20:00:00,2018-01-17 22:00:00,2018-01-17 23:00:00,29.9
2018-01-17 20:00:00,2018-01-17 21:00:00,2018-01-17 23:00:00,2018-01-18 00:00:00,29.5
2018-01-17 21:00:00,2018-01-17 22:00:00,2018-01-18 00:00:00,2018-01-18 01:00:00,29.5
2018-01-17 22:00:00,2018-01-17 23:00:00,2018-01-18 01:00:00,2018-01-18 02:00:00,27.48
2018-01-17 23:00:00,2018-01-18 00:00:00,2018-01-18 02:00:00,2018-01-18 03:00:00,27.53
2018-01-18 00:00:00,2018-01-18 01:00:00,2018-01-18 03:00:00,2018-01-18 04:00:00,27.53
2018-01-18 01:00:00,2018-01-18 02:00:00,2018-01-18 04:00:00,2018-01-18 05:00:00,25.4
2018-01-18 02:00:00,2018-01-18 03:00:00,2018-01-18 05:00:00,2018-01-18 06:00:00,25.4
2018-01-18 03:00:00,2018-01-18 04:00:00,2018-01-18 06:00:00,2018-01-18 07:00:00,25.4
2018-01-18 04:00:00,2018-01-18 05:00:00,2018-01-18 07:00:00,2018-01-18 08:00:00,25.4
2018-01-18 05:00:00,2018-01-18 06:00:00,2018-01-18 08:00:00,2018-01-18 09:00:00,25.4
2018-01-18 06:00:00,2018-01-18 07:00:00,2018-01-18 09:00:00,2018-01-18 10:00:00,30.0
2018-01-18 07:00:00,2018-01-18 08:00:00,2018-01-18 10:00:00,2018-01-18 11:00:00,30.1
2018-01-18 08:00:00,2018-01-18 09:00:00,2018-01-18 11:00:00,2018-01-18 12:00:00,28.57
2018-01-18 09:00:00,2018-01-18 10:00:00,2018-01-18 12:00:00,2018-01-18 13:00:00,29.2
2018-01-18 10:00:00,2018-01-18 11:00:00,2018-01-18 13:00:00,2018-01-18 14:00:00,29.2
2018-01-18 11:00:00,2018-01-18 12:00:00,2018-01-18 14:00:00,2018-01-18 15:00:00,34.28
2018-01-18 12:00:00,2018-01-18 13:00:00,2018-01-18 15:00:00,2018-01-18 16:00:00,30.12
2018-01-18 13:00:00,2018-01-18 14:00:00,2018-01-18 16:00:00,2018-01-18 17:00:00,31.0
2018-01-18 14:00:00,2018-01-18 15:00:00,2018-01-18 17:00:00,2018-01-18 18:00:00,30.12
2018-01-18 15:00:00,2018-01-18 16:00:00,2018-01-18 18:00:00,2018-01-18 19:00:00,50.71
2018-01-18 16:00:00,2018-01-18 17:00:00,2018-01-18 19:00:00,2018-01-18 20:00:00,48.87
2018-01-18 17:00:00,2018-01-18 18:00:00,2018-01-18 20:00:00,2018-01-18 21:00:00,47.06
2018-01-18 18:00:00,2018-01-18 19:00:00,2018-01-18 21:00:00,2018-01-18 22:00:00,41.49
2018-01-18 19:00:00,2018-01-18 20:00:00,2018-01-18 22:00:00,2018-01-18 23:00:00,38.93
2018-01-18 20:00:00,2018-01-18 21:00:00,2018-01-18 23:00:00,2018-01-19 00:00:00,34.3
2018-01-18 21:00:00,2018-01-18 22:00:00,2018-01-19 00:00:00,2018-01-19 01:00:00,32.57
2018-01-18 22:00:00,2018-01-18 23:00:00,2018-01-19 01:00:00,2018-01-19 02:00:00,30.45
2018-01-18 23:00:00,2018-01-19 00:00:00,2018-01-19 02:00:00,2018-01-19 03:00:00,30.0
2018-01-19 00:00:00,2018-01-19 01:00:00,2018-01-19 03:00:00,2018-01-19 04:00:00,29.97
2018-01-19 01:00:00,2018-01-19 02:00:00,2018-01-19 04:00:00,2018-01-19 05:00:00,29.49
2018-01-19 02:00:00,2018-01-19 03:00:00,2018-01-19 05:00:00,2018-01-19 06:00:00,29.56
2018-01-19 03:00:00,2018-01-19 04:00:00,2018-01-19 06:00:00,2018-01-19 07:00:00,30.02
2018-01-19 04:00:00,2018-01-19 05:00:00,2018-01-19 07:00:00,2018-01-19 08:00:00,67.05
2018-01-19 05:00:00,2018-01-19 06:00:00,2018-01-19 08:00:00,2018-01-19 09:00:00,71.09
2018-01-19 06:00:00,2018-01-19 07:00:00,2018-01-19 09:00:00,2018-01-19 10:00:00,61.33
2018-01-19 07:00:00,2018-01-19 08:00:00,2018-01-19 10:00:00,2018-01-19 11:00:00,33.84
2018-01-19 08:00:00,2018-01-19 09:00:00,2018-01-19 11:00:00,2018-01-19 12:00:00,33.84
2018-01-19 09:00:00,2018-01-19 10:00:00,2018-01-19 12:00:00,2018-01-19 13:00:00,33.84
2018-01-19 10:00:00,2018-01-19 11:00:00,2018-01-19 13:00:00,2018-01-19 14:00:00,34.0
2018-01-19 11:00:00,2018-01-19 12:00:00,2018-01-19 14:00:00,2018-01-19 15:00:00,39.56
2018-01-19 12:00:00,2018-01-19 13:00:00,2018-01-19 15:00:00,2018-01-19 16:00:00,59.04
2018-01-19 13:00:00,2018-01-19 14:00:00,2018-01-19 16:00:00,2018-01-19 17:00:00,60.41
2018-01-19 14:00:00,2018-01-19 15:00:00,2018-01-19 17:00:00,2018-01-19 18:00:00,71.08
2018-01-19 15:00:00,2018-01-19 16:00:00,2018-01-19 18:00:00,2018-01-19 19:00:00,117.82
2018-01-19 16:00:00,2018-01-19 17:00:00,2018-01-19 19:00:00,2018-01-19 20:00:00,34.36
2018-01-19 17:00:00,2018-01-19 18:00:00,2018-01-19 20:00:00,2018-01-19 21:00:00,34.36
2018-01-19 18:00:00,2018-01-19 19:00:00,2018-01-19 21:00:00,2018-01-19 22:00:00,39.56
2018-01-19 19:00:00,2018-01-19 20:00:00,2018-01-19 22:00:00,2018-01-19 23:00:00,38.83
2018-01-19 20:00:00,2018-01-19 21:00:00,2018-01-19 23:00:00,2018-01-20 00:00:00,35.5
2018-01-19 21:00:00,2018-01-19 22:00:00,2018-01-20 00:00:00,2018-01-20 01:00:00,30.19
2018-01-19 22:00:00,2018-01-19 23:00:00,2018-01-20 01:00:00,2018-01-20 02:00:00,30.19
2018-01-19 23:00:00,2018-01-20 00:00:00,2018-01-20 02:00:00,2018-01-20 03:00:00,30.3
2018-01-20 00:00:00,2018-01-20 01:00:00,2018-01-20 03:00:00,2018-01-20 04:00:00,29.72
2018-01-20 01:00:00,2018-01-20 02:00:00,2018-01-20 04:00:00,2018-01-20 05:00:00,29.3
2018-01-20 02:00:00,2018-01-20 03:00:00,2018-01-20 05:00:00,2018-01-20 06:00:00,26.0
2018-01-20 03:00:00,2018-01-20 04:00:00,2018-01-20 06:00:00,2018-01-20 07:00:00,26.0
2018-01-20 04:00:00,2018-01-20 05:00:00,2018-01-20 07:00:00,2018-01-20 08:00:00,29.23
2018-01-20 05:00:00,2018-01-20 06:00:00,2018-01-20 08:00:00,2018-01-20 09:00:00,29.68
2018-01-20 06:00:00,2018-01-20 07:00:00,2018-01-20 09:00:00,2018-01-20 10:00:00,30.85
2018-01-20 07:00:00,2018-01-20 08:00:00,2018-01-20 10:00:00,2018-01-20 11:00:00,33.07
2018-01-20 08:00:00,2018-01-20 09:00:00,2018-01-20 11:00:00,2018-01-20 12:00:00,37.09
2018-01-20 09:00:00,2018-01-20 10:00:00,2018-01-20 12:00:00,2018-01-20 13:00:00,37.95
2018-01-20 10:00:00,2018-01-20 11:00:00,2018-01-20 13:00:00,2018-01-20 14:00:00,40.68
2018-01-20 11:00:00,2018-01-20 12:00:00,2018-01-20 14:00:00,2018-01-20 15:00:00,37.07
2018-01-20 12:00:00,2018-01-20 13:00:00,2018-01-20 15:00:00,2018-01-20 16:00:00,34.01
2018-01-20 13:00:00,2018-01-20 14:00:00,2018-01-20 16:00:00,2018-01-20 17:00:00,33.96
2018-01-20 14:00:00,2018-01-20 15:00:00,2018-01-20 17:00:00,2018-01-20 18:00:00,32.0
2018-01-20 15:00:00,2018-01-20 16:00:00,2018-01-20 18:00:00,2018-01-20 19:00:00,34.0
2018-01-20 16:00:00,2018-01-20 17:00:00,2018-01-20 19:00:00,2018-01-20 20:00:00,34.0
2018-01-20 17:00:00,2018-01-20 18:00:00,2018-01-20 20:00:00,2018-01-20 21:00:00,48.2
2018-01-20 18:00:00,2018-01-20 19:00:00,2018-01-20 21:00:00,2018-01-20 22:00:00,36.97
2018-01-20 19:00:00,2018-01-20 20:00:00,2018-01-20 22:00:00,2018-01-20 23:00:00,32.16
2018-01-20 20:00:00,2018-01-20 21:00:00,2018-01-20 23:00:00,2018-01-21 00:00:00,32.65
2018-01-20 21:00:00,2018-01-20 22:00:00,2018-01-21 00:00:00,2018-01-21 01:00:00,32.34
2018-01-20 22:00:00,2018-01-20 23:00:00,2018-01-21 01:00:00,2018-01-21 02:00:00,31.75
2018-01-20 23:00:00,2018-01-21 00:00:00,2018-01-21 02:00:00,2018-01-21 03:00:00,31.73
2018-01-21 00:00:00,2018-01-21 01:00:00,2018-01-21 03:00:00,2018-01-21 04:00:00,30.41
2018-01-21 01:00:00,2018-01-21 02:00:00,2018-01-21 04:00:00,2018-01-21 05:00:00,29.24
2018-01-21 02:00:00,2018-01-21 03:00:00,2018-01-21 05:00:00,2018-01-21 06:00:00,28.71
2018-01-21 03:00:00,2018-01-21 04:00:00,2018-01-21 06:00:00,2018-01-21 07:00:00,28.8
2018-01-21 04:00:00,2018-01-21 05:00:00,2018-01-21 07:00:00,2018-01-21 08:00:00,29.05
2018-01-21 05:00:00,2018-01-21 06:00:00,2018-01-21 08:00:00,2018-01-21 09:00:00,29.48
2018-01-21 06:00:00,2018-01-21 07:00:00,2018-01-21 09:00:00,2018-01-21 10:00:00,30.75
2018-01-21 07:00:00,2018-01-21 08:00:00,2018-01-21 10:00:00,2018-01-21 11:00:00,32.04
2018-01-21 08:00:00,2018-01-21 09:00:00,2018-01-21 11:00:00,2018-01-21 12:00:00,34.45
2018-01-21 09:00:00,2018-01-21 10:00:00,2018-01-21 12:00:00,2018-01-21 13:00:00,37.95
2018-01-21 10:00:00,2018-01-21 11:00:00,2018-01-21 13:00:00,2018-01-21 14:00:00,39.95
2018-01-21 11:00:00,2018-01-21 12:00:00,2018-01-21 14:00:00,2018-01-21 15:00:00,39.62
